Running simulation with following parameters:
  Number of neurons   : 600
  Numger of neighbours: 200
  Simulation time     : 20 seconds (200000 time steps)
  Transient time      : 10 seconds (100000 time steps)
  dt                  : 1.0e-04 seconds 
  mu                  : 1.000000000000000
  uth                 : 0.980000000000000
  s_min               : 0.700000000000000
  s_max               : 0.700000000000000
0	0.000000
1	0.000985
2	0.041631
3	0.176643
4	0.364602
5	0.091331
6	0.092298
7	0.487217
8	0.526750
9	0.454433
10	0.233178
11	0.831292
12	0.931731
13	0.568060
14	0.556094
15	0.050832
16	0.767051
17	0.018915
18	0.252360
19	0.298197
20	0.875981
21	0.531557
22	0.920261
23	0.515431
24	0.810429
25	0.188420
26	0.886314
27	0.570614
28	0.076775
29	0.815274
30	0.984891
31	0.118352
32	0.893906
33	0.784484
34	0.100916
35	0.253311
36	0.019842
37	0.378377
38	0.678877
39	0.680923
40	0.752707
41	0.006229
42	0.624407
43	0.126462
44	0.617550
45	0.770928
46	0.186536
47	0.496722
48	0.509500
49	0.315939
50	0.701703
51	0.367247
52	0.876312
53	0.370995
54	0.525252
55	0.427835
56	0.542743
57	0.667979
58	0.171142
59	0.830779
60	0.861905
61	0.769221
62	0.052579
63	0.966730
64	0.334284
65	0.082097
66	0.270315
67	0.074262
68	0.676226
69	0.810159
70	0.464211
71	0.569185
72	0.512203
73	0.586510
74	0.738759
75	0.871689
76	0.577967
77	0.964704
78	0.333529
79	0.392828
80	0.176928
81	0.111869
82	0.852681
83	0.811172
84	0.954887
85	0.904283
86	0.138915
87	0.686187
88	0.126987
89	0.004090
90	0.000503
91	0.192952
92	0.586780
93	0.374959
94	0.026786
95	0.464765
96	0.785343
97	0.442235
98	0.287904
99	0.853353
100	0.525972
101	0.728417
102	0.266314
103	0.783484
104	0.468044
105	0.196997
106	0.447177
107	0.728440
108	0.966093
109	0.756841
110	0.466057
111	0.868966
112	0.134039
113	0.846053
114	0.018088
115	0.940855
116	0.670082
117	0.799972
118	0.143217
119	0.610460
120	0.908283
121	0.774415
122	0.366065
123	0.944288
124	0.884822
125	0.445171
126	0.163028
127	0.424817
128	0.479854
129	0.031128
130	0.608430
131	0.792261
132	0.182497
133	0.525121
134	0.898759
135	0.308790
136	0.942626
137	0.388025
138	0.930512
139	0.911384
140	0.337718
141	0.532812
142	0.702077
143	0.971011
144	0.768085
145	0.751941
146	0.090864
147	0.853967
148	0.174644
149	0.019770
150	0.419054
151	0.296370
152	0.378232
153	0.418716
154	0.138448
155	0.380847
156	0.299780
157	0.021012
158	0.238803
159	0.037109
160	0.221059
161	0.525435
162	0.494525
163	0.882522
164	0.773830
165	0.059002
166	0.119801
167	0.547801
168	0.341916
169	0.456812
170	0.588122
171	0.585150
172	0.069927
173	0.818931
174	0.403161
175	0.585483
176	0.191161
177	0.892277
178	0.176332
179	0.207704
180	0.115748
181	0.158915
182	0.992644
183	0.681571
184	0.811796
185	0.642215
186	0.329342
187	0.737553
188	0.823483
189	0.721261
190	0.657982
191	0.358774
192	0.610365
193	0.415004
194	0.814954
195	0.773965
196	0.274311
197	0.044742
198	0.601041
199	0.514091
200	0.630215
201	0.180893
202	0.278501
203	0.452489
204	0.642986
205	0.742832
206	0.413655
207	0.618052
208	0.618289
209	0.854436
210	0.181457
211	0.307928
212	0.023328
213	0.009182
214	0.951453
215	0.990755
216	0.204940
217	0.604093
218	0.935652
219	0.559567
220	0.546866
221	0.439128
222	0.449752
223	0.306805
224	0.200814
225	0.215800
226	0.049896
227	0.209561
228	0.574563
229	0.914820
230	0.415610
231	0.654159
232	0.355701
233	0.586702
234	0.391946
235	0.033850
236	0.285516
237	0.091604
238	0.444385
239	0.925937
240	0.921284
241	0.605927
242	0.861146
243	0.014717
244	0.686701
245	0.844568
246	0.129647
247	0.059656
248	0.013072
249	0.391159
250	0.865676
251	0.015057
252	0.924289
253	0.886719
254	0.662069
255	0.654911
256	0.076340
257	0.092977
258	0.003252
259	0.526670
260	0.789756
261	0.654019
262	0.545893
263	0.798389
264	0.726753
265	0.253315
266	0.255246
267	0.138354
268	0.482949
269	0.467587
270	0.100876
271	0.504214
272	0.858395
273	0.010048
274	0.821570
275	0.964318
276	0.019459
277	0.929619
278	0.063080
279	0.037962
280	0.190257
281	0.276666
282	0.447314
283	0.649382
284	0.151123
285	0.487155
286	0.649658
287	0.534280
288	0.356802
289	0.394116
290	0.721992
291	0.724702
292	0.306141
293	0.106581
294	0.910780
295	0.740914
296	0.239058
297	0.651344
298	0.368411
299	0.026181
300	0.849258
301	0.041816
302	0.056121
303	0.426039
304	0.479733
305	0.501694
306	0.980527
307	0.607505
308	0.912656
309	0.750416
310	0.713813
311	0.971132
312	0.029212
313	0.264289
314	0.018311
315	0.080676
316	0.154636
317	0.114352
318	0.756538
319	0.938249
320	0.128804
321	0.592612
322	0.122524
323	0.599178
324	0.065873
325	0.256026
326	0.412451
327	0.948387
328	0.353495
329	0.016996
330	0.973425
331	0.762359
332	0.861975
333	0.405130
334	0.867867
335	0.036761
336	0.208479
337	0.423333
338	0.984823
339	0.564353
340	0.576262
341	0.468223
342	0.464160
343	0.761121
344	0.302084
345	0.417257
346	0.098524
347	0.136846
348	0.698138
349	0.180448
350	0.893077
351	0.730879
352	0.302287
353	0.141218
354	0.824100
355	0.442203
356	0.590112
357	0.977622
358	0.502689
359	0.897659
360	0.724808
361	0.261282
362	0.455035
363	0.261958
364	0.960489
365	0.016931
366	0.940439
367	0.901961
368	0.097871
369	0.521122
370	0.084702
371	0.795402
372	0.868910
373	0.095782
374	0.880272
375	0.006006
376	0.202012
377	0.472639
378	0.644231
379	0.933968
380	0.098426
381	0.570898
382	0.507583
383	0.659436
384	0.892915
385	0.735755
386	0.689250
387	0.809339
388	0.240409
389	0.763515
390	0.768728
391	0.542360
392	0.481051
393	0.414380
394	0.073568
395	0.526698
396	0.507623
397	0.751598
398	0.131093
399	0.009376
400	0.763973
401	0.101193
402	0.965288
403	0.089244
404	0.115920
405	0.896274
406	0.745245
407	0.218530
408	0.585460
409	0.240793
410	0.884460
411	0.396093
412	0.056503
413	0.927216
414	0.452420
415	0.870782
416	0.230231
417	0.488962
418	0.571254
419	0.852889
420	0.218364
421	0.920511
422	0.038626
423	0.408390
424	0.053819
425	0.105162
426	0.529782
427	0.572954
428	0.114494
429	0.042568
430	0.500902
431	0.724749
432	0.494231
433	0.346086
434	0.035075
435	0.366505
436	0.915601
437	0.504929
438	0.861768
439	0.923538
440	0.015347
441	0.289962
442	0.239358
443	0.716462
444	0.101573
445	0.777378
446	0.244662
447	0.431663
448	0.591599
449	0.514516
450	0.768635
451	0.721587
452	0.803579
453	0.740518
454	0.506180
455	0.818314
456	0.059264
457	0.575870
458	0.861748
459	0.551174
460	0.828654
461	0.124058
462	0.710174
463	0.001572
464	0.031797
465	0.291344
466	0.671436
467	0.300237
468	0.433837
469	0.273296
470	0.124291
471	0.134329
472	0.104943
473	0.416033
474	0.820584
475	0.260122
476	0.148330
477	0.013878
478	0.221272
479	0.352915
480	0.761930
481	0.421203
482	0.686691
483	0.526691
484	0.329879
485	0.143644
486	0.375358
487	0.744665
488	0.729884
489	0.731954
490	0.173760
491	0.556697
492	0.685514
493	0.870456
494	0.558393
495	0.344739
496	0.535651
497	0.962264
498	0.923171
499	0.752715
500	0.686961
501	0.336166
502	0.360733
503	0.707908
504	0.662554
505	0.397451
506	0.013741
507	0.407951
508	0.667512
509	0.219446
510	0.088817
511	0.617571
512	0.019182
513	0.217242
514	0.206055
515	0.374485
516	0.399823
517	0.293948
518	0.524278
519	0.792152
520	0.397100
521	0.727059
522	0.697282
523	0.631985
524	0.123042
525	0.733361
526	0.168706
527	0.028108
528	0.216490
529	0.170799
530	0.170083
531	0.528646
532	0.312893
533	0.901156
534	0.443719
535	0.079153
536	0.136992
537	0.535290
538	0.642834
539	0.842087
540	0.969753
541	0.340412
542	0.367711
543	0.712868
544	0.045647
545	0.124773
546	0.258288
547	0.965184
548	0.837492
549	0.687851
550	0.688702
551	0.808773
552	0.524610
553	0.583177
554	0.683919
555	0.460254
556	0.759754
557	0.276283
558	0.316928
559	0.065967
560	0.148406
561	0.472621
562	0.239584
563	0.944774
564	0.330580
565	0.260945
566	0.171349
567	0.873876
568	0.863814
569	0.478475
570	0.216758
571	0.772772
572	0.102704
573	0.207741
574	0.230993
575	0.166173
576	0.265020
577	0.804494
578	0.108500
579	0.258255
580	0.879562
581	0.215200
582	0.665078
583	0.625837
584	0.792525
585	0.345951
586	0.630425
587	0.250514
588	0.035976
589	0.806997
590	0.405085
591	0.438404
592	0.756344
593	0.784341
594	0.480335
595	0.715900
596	0.387701
